description,attribute,metric,value
Cases of COVID-19 in Colorado by Date Reported to the State,6/3/2020,Cases,302
Cases of COVID-19 in Colorado by Date Reported to the State,6/4/2020,Cases,268
Cases of COVID-19 in Colorado by Date Reported to the State,6/5/2020,Cases,230
Cases of COVID-19 in Colorado by Date Reported to the State,6/6/2020,Cases,160
Cases of COVID-19 in Colorado by Date Reported to the State,6/7/2020,Cases,141
Cases of COVID-19 in Colorado by Date Reported to the State,6/8/2020,Cases,177
Cases of COVID-19 in Colorado by Date Reported to the State,6/9/2020,Cases,130
Cases of COVID-19 in Colorado by Date Reported to the State,6/10/2020,Cases,118
Cases of COVID-19 in Colorado by Date Reported to the State,6/11/2020,Cases,188
Cases of COVID-19 in Colorado by Date Reported to the State,6/12/2020,Cases,227
Cases of COVID-19 in Colorado by Date Reported to the State,6/13/2020,Cases,114
Cases of COVID-19 in Colorado by Date Reported to the State,6/14/2020,Cases,132
Cases of COVID-19 in Colorado by Date Reported to the State,6/15/2020,Cases,136
Cases of COVID-19 in Colorado by Date Reported to the State,6/16/2020,Cases,251
Cases of COVID-19 in Colorado by Date Reported to the State,6/17/2020,Cases,242
Cases of COVID-19 in Colorado by Date Reported to the State,6/18/2020,Cases,310
Cases of COVID-19 in Colorado by Date Reported to the State,6/19/2020,Cases,169
Cases of COVID-19 in Colorado by Date Reported to the State,6/20/2020,Cases,200
Cases of COVID-19 in Colorado by Date Reported to the State,6/21/2020,Cases,136
Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data reported daily around 4PM; subsequent days' data may show differences as cases are reported after this time.,NA
Cases of COVID-19 in Colorado by Date of Illness Onset,2/3/2020,Three-Day Moving Average Of Cases,2.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/4/2020,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/5/2020,Three-Day Moving Average Of Cases,2
Cases of COVID-19 in Colorado by Date of Illness Onset,2/6/2020,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/7/2020,Three-Day Moving Average Of Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2/8/2020,Three-Day Moving Average Of Cases,2.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/9/2020,Three-Day Moving Average Of Cases,2.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/10/2020,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/11/2020,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/12/2020,Three-Day Moving Average Of Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2/13/2020,Three-Day Moving Average Of Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2/14/2020,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/15/2020,Three-Day Moving Average Of Cases,3.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/16/2020,Three-Day Moving Average Of Cases,2.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/17/2020,Three-Day Moving Average Of Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2/18/2020,Three-Day Moving Average Of Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2/19/2020,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/20/2020,Three-Day Moving Average Of Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2/21/2020,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/22/2020,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/23/2020,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/24/2020,Three-Day Moving Average Of Cases,6
Cases of COVID-19 in Colorado by Date of Illness Onset,2/25/2020,Three-Day Moving Average Of Cases,6.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/26/2020,Three-Day Moving Average Of Cases,7
Cases of COVID-19 in Colorado by Date of Illness Onset,2/27/2020,Three-Day Moving Average Of Cases,7
Cases of COVID-19 in Colorado by Date of Illness Onset,2/28/2020,Three-Day Moving Average Of Cases,8.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/29/2020,Three-Day Moving Average Of Cases,10.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/1/2020,Three-Day Moving Average Of Cases,25.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/2/2020,Three-Day Moving Average Of Cases,30.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/3/2020,Three-Day Moving Average Of Cases,38.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/4/2020,Three-Day Moving Average Of Cases,34
Cases of COVID-19 in Colorado by Date of Illness Onset,3/5/2020,Three-Day Moving Average Of Cases,38.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/6/2020,Three-Day Moving Average Of Cases,46.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/7/2020,Three-Day Moving Average Of Cases,51
Cases of COVID-19 in Colorado by Date of Illness Onset,3/8/2020,Three-Day Moving Average Of Cases,76.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/9/2020,Three-Day Moving Average Of Cases,118
Cases of COVID-19 in Colorado by Date of Illness Onset,3/10/2020,Three-Day Moving Average Of Cases,156.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/11/2020,Three-Day Moving Average Of Cases,178.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/12/2020,Three-Day Moving Average Of Cases,179
Cases of COVID-19 in Colorado by Date of Illness Onset,3/13/2020,Three-Day Moving Average Of Cases,211.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/14/2020,Three-Day Moving Average Of Cases,221
Cases of COVID-19 in Colorado by Date of Illness Onset,3/15/2020,Three-Day Moving Average Of Cases,257.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/16/2020,Three-Day Moving Average Of Cases,277.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/17/2020,Three-Day Moving Average Of Cases,317.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/18/2020,Three-Day Moving Average Of Cases,332.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/19/2020,Three-Day Moving Average Of Cases,319.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/20/2020,Three-Day Moving Average Of Cases,326.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/21/2020,Three-Day Moving Average Of Cases,312
Cases of COVID-19 in Colorado by Date of Illness Onset,3/22/2020,Three-Day Moving Average Of Cases,303.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/23/2020,Three-Day Moving Average Of Cases,326
Cases of COVID-19 in Colorado by Date of Illness Onset,3/24/2020,Three-Day Moving Average Of Cases,342.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/25/2020,Three-Day Moving Average Of Cases,388.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/26/2020,Three-Day Moving Average Of Cases,350.67
Cases of COVID-19 in Colorado by Date of Illness Onset,3/27/2020,Three-Day Moving Average Of Cases,365.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/28/2020,Three-Day Moving Average Of Cases,342
Cases of COVID-19 in Colorado by Date of Illness Onset,3/29/2020,Three-Day Moving Average Of Cases,341.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/30/2020,Three-Day Moving Average Of Cases,358.33
Cases of COVID-19 in Colorado by Date of Illness Onset,3/31/2020,Three-Day Moving Average Of Cases,348
Cases of COVID-19 in Colorado by Date of Illness Onset,4/1/2020,Three-Day Moving Average Of Cases,415.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/2/2020,Three-Day Moving Average Of Cases,390
Cases of COVID-19 in Colorado by Date of Illness Onset,4/3/2020,Three-Day Moving Average Of Cases,441
Cases of COVID-19 in Colorado by Date of Illness Onset,4/4/2020,Three-Day Moving Average Of Cases,383.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/5/2020,Three-Day Moving Average Of Cases,371.33
Cases of COVID-19 in Colorado by Date of Illness Onset,4/6/2020,Three-Day Moving Average Of Cases,372.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/7/2020,Three-Day Moving Average Of Cases,383.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/8/2020,Three-Day Moving Average Of Cases,405.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/9/2020,Three-Day Moving Average Of Cases,387
Cases of COVID-19 in Colorado by Date of Illness Onset,4/10/2020,Three-Day Moving Average Of Cases,420.33
Cases of COVID-19 in Colorado by Date of Illness Onset,4/11/2020,Three-Day Moving Average Of Cases,414
Cases of COVID-19 in Colorado by Date of Illness Onset,4/12/2020,Three-Day Moving Average Of Cases,412.33
Cases of COVID-19 in Colorado by Date of Illness Onset,4/13/2020,Three-Day Moving Average Of Cases,415
Cases of COVID-19 in Colorado by Date of Illness Onset,4/14/2020,Three-Day Moving Average Of Cases,424.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/15/2020,Three-Day Moving Average Of Cases,454.33
Cases of COVID-19 in Colorado by Date of Illness Onset,4/16/2020,Three-Day Moving Average Of Cases,420
Cases of COVID-19 in Colorado by Date of Illness Onset,4/17/2020,Three-Day Moving Average Of Cases,454
Cases of COVID-19 in Colorado by Date of Illness Onset,4/18/2020,Three-Day Moving Average Of Cases,427.33
Cases of COVID-19 in Colorado by Date of Illness Onset,4/19/2020,Three-Day Moving Average Of Cases,408.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/20/2020,Three-Day Moving Average Of Cases,445.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/21/2020,Three-Day Moving Average Of Cases,424.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/22/2020,Three-Day Moving Average Of Cases,456
Cases of COVID-19 in Colorado by Date of Illness Onset,4/23/2020,Three-Day Moving Average Of Cases,387.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/24/2020,Three-Day Moving Average Of Cases,423.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/25/2020,Three-Day Moving Average Of Cases,414.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/26/2020,Three-Day Moving Average Of Cases,401.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/27/2020,Three-Day Moving Average Of Cases,394.67
Cases of COVID-19 in Colorado by Date of Illness Onset,4/28/2020,Three-Day Moving Average Of Cases,386.33
Cases of COVID-19 in Colorado by Date of Illness Onset,4/29/2020,Three-Day Moving Average Of Cases,375
Cases of COVID-19 in Colorado by Date of Illness Onset,4/30/2020,Three-Day Moving Average Of Cases,355.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/1/2020,Three-Day Moving Average Of Cases,379
Cases of COVID-19 in Colorado by Date of Illness Onset,5/2/2020,Three-Day Moving Average Of Cases,382
Cases of COVID-19 in Colorado by Date of Illness Onset,5/3/2020,Three-Day Moving Average Of Cases,354
Cases of COVID-19 in Colorado by Date of Illness Onset,5/4/2020,Three-Day Moving Average Of Cases,342.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/5/2020,Three-Day Moving Average Of Cases,340.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/6/2020,Three-Day Moving Average Of Cases,364
Cases of COVID-19 in Colorado by Date of Illness Onset,5/7/2020,Three-Day Moving Average Of Cases,343.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/8/2020,Three-Day Moving Average Of Cases,364.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/9/2020,Three-Day Moving Average Of Cases,338.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/10/2020,Three-Day Moving Average Of Cases,330.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/11/2020,Three-Day Moving Average Of Cases,311
Cases of COVID-19 in Colorado by Date of Illness Onset,5/12/2020,Three-Day Moving Average Of Cases,342
Cases of COVID-19 in Colorado by Date of Illness Onset,5/13/2020,Three-Day Moving Average Of Cases,358
Cases of COVID-19 in Colorado by Date of Illness Onset,5/14/2020,Three-Day Moving Average Of Cases,343.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/15/2020,Three-Day Moving Average Of Cases,328.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/16/2020,Three-Day Moving Average Of Cases,293.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/17/2020,Three-Day Moving Average Of Cases,262.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/18/2020,Three-Day Moving Average Of Cases,254
Cases of COVID-19 in Colorado by Date of Illness Onset,5/19/2020,Three-Day Moving Average Of Cases,271
Cases of COVID-19 in Colorado by Date of Illness Onset,5/20/2020,Three-Day Moving Average Of Cases,301.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/21/2020,Three-Day Moving Average Of Cases,273
Cases of COVID-19 in Colorado by Date of Illness Onset,5/22/2020,Three-Day Moving Average Of Cases,250.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/23/2020,Three-Day Moving Average Of Cases,203.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/24/2020,Three-Day Moving Average Of Cases,188
Cases of COVID-19 in Colorado by Date of Illness Onset,5/25/2020,Three-Day Moving Average Of Cases,182.67
Cases of COVID-19 in Colorado by Date of Illness Onset,5/26/2020,Three-Day Moving Average Of Cases,194.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/27/2020,Three-Day Moving Average Of Cases,187.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/28/2020,Three-Day Moving Average Of Cases,167.33
Cases of COVID-19 in Colorado by Date of Illness Onset,5/29/2020,Three-Day Moving Average Of Cases,162
Cases of COVID-19 in Colorado by Date of Illness Onset,5/30/2020,Three-Day Moving Average Of Cases,159
Cases of COVID-19 in Colorado by Date of Illness Onset,5/31/2020,Three-Day Moving Average Of Cases,156.67
Cases of COVID-19 in Colorado by Date of Illness Onset,6/1/2020,Three-Day Moving Average Of Cases,151.67
Cases of COVID-19 in Colorado by Date of Illness Onset,6/2/2020,Three-Day Moving Average Of Cases,156.67
Cases of COVID-19 in Colorado by Date of Illness Onset,6/3/2020,Three-Day Moving Average Of Cases,157.33
Cases of COVID-19 in Colorado by Date of Illness Onset,6/4/2020,Three-Day Moving Average Of Cases,139.33
Cases of COVID-19 in Colorado by Date of Illness Onset,6/5/2020,Three-Day Moving Average Of Cases,133
Cases of COVID-19 in Colorado by Date of Illness Onset,6/6/2020,Three-Day Moving Average Of Cases,124.33
Cases of COVID-19 in Colorado by Date of Illness Onset,6/7/2020,Three-Day Moving Average Of Cases,144
Cases of COVID-19 in Colorado by Date of Illness Onset,6/8/2020,Three-Day Moving Average Of Cases,152.33
Cases of COVID-19 in Colorado by Date of Illness Onset,6/9/2020,Three-Day Moving Average Of Cases,160.67
Cases of COVID-19 in Colorado by Date of Illness Onset,6/10/2020,Three-Day Moving Average Of Cases,143
Cases of COVID-19 in Colorado by Date of Illness Onset,6/11/2020,Three-Day Moving Average Of Cases,138
Cases of COVID-19 in Colorado by Date of Illness Onset,6/12/2020,Three-Day Moving Average Of Cases,156
